id,close
ID_3Qawbk,0
ID_3QcyyR,0
ID_3Qf3EJ,48908.51384
ID_3QfFco,8820.631132
ID_3QgqPA,8235.700602
ID_3QhRdV,0
ID_3QhVFQ,11069.73029
ID_3Qj49f,10540.27015
ID_3QoFAw,57645.81558
ID_3QsRMn,0
ID_3QtceK,8914.771682
ID_3QtsXv,7517.601102
ID_3QuHWV,0
ID_3QvaDS,7028.60142
ID_3QvnsD,0
ID_3QvyVq,0
ID_3Qycwv,9358.996367
ID_3QzuXk,0
ID_3R2a4N,0
ID_3R2w7d,0
ID_3R3M8w,9830.32743
ID_3R6qMW,40302.55251
ID_3R9QZB,0
ID_3RBD9S,0
ID_3RBJJd,10013.37857
ID_3RBiam,0
ID_3REy65,0
ID_3RFCgy,10047.22209
ID_3RGeTn,20039.23853
ID_3RJCSr,0
ID_3RKPpS,9838.069514
ID_3RLdSZ,7399.974323
ID_3RNBuE,7237.619974
ID_3RNR8y,7889.681185
ID_3RNyYD,8563.592822
ID_3RPTod,0
ID_3RQQ5d,0
ID_3RRRGS,10008.25135
ID_3RSJpT,0
ID_3RTZzr,8453.048651
ID_3RUKFb,8241.893533
ID_3RXDF8,13891.30971
ID_3RXGVk,9475.856418
ID_3RaBz6,7185.748173
ID_3RaWMs,0
ID_3RaaQU,63268.99321
ID_3Raaaq,7872.939241
ID_3Rfajb,9265.599674
ID_3RimGB,9294.251627
ID_3RqQVm,0
ID_3RqWmc,7435.657412
ID_3Rre8F,0
ID_3Rrqaa,0
ID_3Rs2sX,19930.3016
ID_3Rseht,0
ID_3RtbwB,7330.840564
ID_3Rtg6f,7258.872052
ID_3Rtvk7,0
ID_3RuAqc,7213.9522
ID_3Rwxmk,38439.098
ID_3RwzHC,0
ID_3Rx7Yx,7419.826213
ID_3RxwxA,10335.67742
ID_3RxyuQ,12065.30852
ID_3S483T,9378.860114
ID_3S5AVH,8335.066612
ID_3S89NQ,49166.36466
ID_3S94Sd,0
ID_3SA8gF,0
ID_3SATKN,0
ID_3SAvAx,0
ID_3SBEiK,13773.78049
ID_3SDzi6,8822.397195
ID_3SEZ5n,8293.976247
ID_3SHMaE,0
ID_3SHWgF,18851.50025
ID_3SJ8kk,11473.51497
ID_3SK7RT,0
ID_3SKF7v,0
ID_3SKWG7,7463.527528
ID_3SLU2x,0
ID_3SMQpZ,9547.120146
ID_3SMSpQ,23414.13059
ID_3SNJHH,10200.60435
ID_3SP7V6,8404.824351
ID_3SRveh,0
ID_3STA3w,146844.3309
ID_3STMBh,8446.961875
ID_3SVSWQ,9328.538452
ID_3SXdu7,9635.883254
ID_3SY3hJ,12046.19845
ID_3SYwEj,0
ID_3SZtFi,57012.39104
ID_3SZzkm,11753.89986
ID_3SaVij,11763.80179
ID_3Sbgak,0
ID_3ScGS5,0
ID_3Sd37i,9426.98168
ID_3Sdq9L,10530.9637
ID_3Se3WU,0
ID_3SehAx,8852.684745
ID_3SfY6s,11785.83721
ID_3SjQ5c,9367.779368
ID_3SjZKx,152395.0732
ID_3Smna8,0
ID_3Smzbm,56841.83227
ID_3So7SB,8245.589666
ID_3SopWR,8907.953735
ID_3Sorwh,51596.18738
ID_3SpCXn,8925.981463
ID_3Sq8Am,13500.23653
ID_3SsbQs,0
ID_3Sswgo,0
ID_3Swe9z,10847.0796
ID_3SxqgZ,5975.229092
ID_3SyhPQ,60442.37079
ID_3SzNCA,14198.3462
ID_3SzfFg,47612.912
ID_3T2mRG,7219.654763
ID_3T2vTG,0
ID_3T2wg2,0
ID_3T54rS,19995.22314
ID_3T5TAt,0
ID_3T5Ztx,9457.936382
ID_3T6P7u,0
ID_3T76Cu,0
ID_3T9WRZ,11227.25608
ID_3TCd5g,7079.175954
ID_3TDtDQ,58512.4053
ID_3TF8Ti,7294.303563
ID_3TG7ME,18955.35235
ID_3TGkif,0
ID_3THVbd,7752.529123
ID_3TJRLf,0
ID_3TLtBu,53300.14116
ID_3TNxCR,11680.11836
ID_3TP4Nx,18276.76077
ID_3TQJvY,7749.923662
ID_3TUhtq,11246.2543
ID_3TVG2z,9353.753263
ID_3TVkKk,0
ID_3TWukx,9978.431918
ID_3TXLRZ,19777.27312
ID_3TZKxs,7490.380568
ID_3TZWLh,13384.24954
ID_3TbVJZ,9507.243718
ID_3TbsU3,10012.8813
ID_3Tc5Uo,7863.997562
ID_3TgdLf,9045.642697
ID_3Th7tK,0
ID_3ThakU,10796.96473
ID_3TiGac,7519.865752
ID_3TjUg7,9517.16484
ID_3Tk88i,0
ID_3TmANR,8725.961873
ID_3TqzdG,13643.57949
ID_3TsqP8,0
ID_3TuL3A,11571.53553
ID_3TwZ2L,0
ID_3TwgwG,7322.286691
ID_3U2XXw,10271.91374
ID_3U3AMm,9654.698453
ID_3U5QFy,12092.90777
ID_3UAN8H,9481.335034
ID_3UAPvh,0
ID_3UEMq8,8402.481487
ID_3UFsN6,23670.83925
ID_3UGFwV,8977.009686
ID_3UGhe2,0
ID_3UGjTV,8424.393222
ID_3UHiS9,48536.00556
ID_3UNTxi,10057.88048
ID_3UPPyB,5749.706403
ID_3UPwdx,6945.527458
ID_3URtUZ,6983.322588
ID_3UT6RA,9354.026693
ID_3UTL9K,11063.9258
ID_3UUt9P,7574.036088
ID_3UZyEJ,0
ID_3UaSkq,11688.45689
ID_3UbUuK,8295.476835
ID_3UcNwU,0
ID_3Ucfmj,19193.09028
ID_3Uewh9,50641.90552
ID_3UgXKf,10341.19516
ID_3UgoQt,0
ID_3UiAwG,0
ID_3UiaAr,0
ID_3UmdPV,5491.585753
ID_3Unpy5,11701.46432
ID_3UpPgi,0
ID_3Urp4E,0
ID_3UscZX,8736.748773
ID_3UseYK,0
ID_3UtZCh,10855.83341
ID_3UvaBg,0
ID_3Uxip8,0
ID_3V4wFs,0
ID_3V66L4,7672.482136
ID_3V6fBt,9532.171589
ID_3V8iAP,9399.343772
ID_3V9dfV,0
ID_3VAiYv,9413.27366
ID_3VBicb,9775.648692
ID_3VBj5K,5374.998553
ID_3VCtXV,50059.72543
ID_3VDsbd,0
ID_3VHuiD,9297.986547
ID_3VM8Zk,8220.87415
ID_3VP96X,0
ID_3VRGH9,10386.42594
ID_3VWkcm,0
ID_3VZapf,0
ID_3VZbjL,191082.7748
ID_3VbYRG,7479.289134
ID_3Vc2rN,0
ID_3VcPUj,11562.05272
ID_3Vcu72,9046.45765
ID_3VdmS4,11039.35801
ID_3VdxMv,10681.78077
ID_3Vemc2,8059.471826
ID_3Vguuy,183272.5785
ID_3VhYeu,30594.94405
ID_3ViLQq,10522.29073
ID_3Vo3GL,8784.955447
ID_3VsXxE,11613.71188
ID_3VsfqR,9381.798363
ID_3VsrGX,9419.753933
ID_3VuSwB,134945.5552
ID_3VukdA,6447.354383
ID_3Vun3y,8918.952853
ID_3VvABF,19529.66311
ID_3Vxqax,8208.70619
ID_3VxsJU,0
ID_3VyUGy,8517.618689
ID_3VzoHX,0
ID_3W2PWN,0
ID_3W2Qvt,6884.253689
ID_3W3ENN,7353.56479
ID_3W3rc5,58546.33244
ID_3W4kwu,0
ID_3W79bd,0
ID_3W8wYC,10672.15354
ID_3W9LXe,0
ID_3W9Vzb,0
ID_3WAXmS,8292.592078
ID_3WAgnE,0
ID_3WCEjT,8981.334206
ID_3WFA34,6953.967117
ID_3WGKBb,8533.572645
ID_3WGfAy,0
ID_3WH77k,10122.60957
ID_3WJL9X,8942.747537
ID_3WP8yQ,11660.58445
ID_3WQHz2,56665.56633
ID_3WR8Qe,9314.148037
ID_3WRLHD,0
ID_3WSkJj,10516.91273
ID_3WTgTs,0
ID_3WTrK4,0
ID_3WU6nK,7385.736165
ID_3WUAY7,9615.450757
ID_3WVViP,9482.82991
ID_3WWNmP,15741.25128
ID_3WWerw,56489.02756
ID_3WWgBU,9435.116065
ID_3WXB6N,0
ID_3WXapX,11836.85259
ID_3WZ2wM,9033.012265
ID_3WZJdT,17485.00225
ID_3WZoiC,11709.91573
ID_3WaXsk,13359.96526
ID_3WeCC6,9341.148503
ID_3WgzTm,11160.68149
ID_3WiH6z,11259.67101
ID_3WrAfG,9519.232617
ID_3WrQAS,11843.6256
ID_3Wrqkk,8770.523349
ID_3Wt7Pv,0
ID_3WtjND,9565.411406
ID_3WuRJB,19765.87103
ID_3WxxJq,10958.20676
ID_3WykpR,7368.731269
ID_3WzMgB,8402.628873
ID_3X22mu,0
ID_3X3fqK,0
ID_3X3xfM,8902.558126
ID_3X4u7r,8643.209939
ID_3X5Hm8,12614.59336
ID_3X5Pur,19146.58635
ID_3X6GqQ,9383.488121
ID_3X7CMM,0
ID_3X99SJ,50350.80442
ID_3XAbzS,6775.87863
ID_3XBR3K,9185.662737
ID_3XCKWN,6017.777426
ID_3XDDge,9563.299094
ID_3XKMEp,11079.12674
ID_3XKtW7,49079.74944
ID_3XLQ9X,0
ID_3XLv6j,8038.222076
ID_3XNpFr,5279.454667
ID_3XPQ8a,9214.65974
ID_3XRrG7,50198.76385
ID_3XSB7E,11574.895
ID_3XSmCe,9989.524612
ID_3XStoD,9032.177816
ID_3XTwsW,48174.11703
ID_3XU3mx,8078.148953
ID_3XVTUR,48049.58592
ID_3XVanQ,0
ID_3XaHWi,0
ID_3XaX3M,0
ID_3XbZJn,0
ID_3Xbtky,8654.248101
ID_3XeRgA,0
ID_3XgVF4,8341.302406
ID_3XgWhx,152330.4292
ID_3XhZAs,0
ID_3XiNJy,7432.230272
ID_3XideG,10100.90652
ID_3XkYRm,0
ID_3XmTYu,0
ID_3XmwpF,7512.28443
ID_3XnfWg,7590.599969
ID_3XntBf,0
ID_3XqdS2,20395.97814
ID_3Xt7Dh,11229.11595
ID_3XvY4s,9529.56433
ID_3Xvpwv,8008.911167
ID_3Xwh2L,18492.77523
ID_3Y2qyD,8713.195925
ID_3Y3nYD,0
ID_3Y3vRW,11553.92975
ID_3Y4CvJ,0
ID_3Y4g7s,0
ID_3Y5fDw,0
ID_3Y6NCN,9299.699752
ID_3Y6iFd,0
ID_3YF79i,0
ID_3YFA3b,12071.2265
ID_3YHFhx,0
ID_3YHGxu,0
ID_3YKoia,8645.872489
ID_3YLDbr,8442.267119
ID_3YNakf,0
ID_3YQCae,11155.12392
ID_3YQH8b,0
ID_3YS8y7,0
ID_3YSWYT,8895.754859
ID_3YTeuL,11671.07402
ID_3YVDqv,0
ID_3YVogD,0
ID_3YWSeq,0
ID_3YWiQd,0
ID_3YWofm,9815.116492
ID_3YZMpV,13456.09994
ID_3YbKQY,0
ID_3YbwiT,7609.997984
ID_3YcGhZ,6873.927116
ID_3YdGw4,0
ID_3YdwCS,8787.566946
ID_3YeAPb,10616.28492
ID_3Yem6p,11685.68564
ID_3YeqFK,0
ID_3Yfgov,0
ID_3YgGt5,0
ID_3Yj8co,10014.01626
ID_3Yk3oY,0
ID_3YmeUv,58312.9049
ID_3YoYcA,10898.17485
ID_3Yoy5h,18842.94626
ID_3YpcHL,50521.42449
ID_3Yrzbz,9629.473725
ID_3YuKWH,15815.26047
ID_3YuuQ7,5125.587461
ID_3YxBEm,9021.548258
ID_3Yz6Qu,0
ID_3Z2FDT,7295.14199
ID_3Z3ggK,0
ID_3Z6nWQ,0
ID_3ZAcjQ,30557.95045
ID_3ZAgJj,52938.12872
ID_3ZEX9U,10528.97913
ID_3ZF67Q,11539.83776
ID_3ZG7gJ,9371.0359
ID_3ZHSoq,19634.59305
ID_3ZJkqa,8654.55131
ID_3ZJqe7,7350.603528
ID_3ZKhQm,0
ID_3ZLzUD,0
ID_3ZMR3y,7387.223064
ID_3ZNnqw,28762.87109
ID_3ZPD46,11998.07419
ID_3ZQBaW,60269.9106
ID_3ZRrar,9906.62115
ID_3ZSCTd,0
ID_3ZUNka,60641.67556
ID_3ZUV3c,6724.776622
ID_3ZUx5N,0
ID_3ZWkSd,8619.684645
ID_3ZWkrq,8105.239947
ID_3ZXp2E,8130.489092
ID_3ZZzb4,0
ID_3Zb3m5,0
ID_3Zb6ox,0
ID_3ZbqUX,0
ID_3ZdRCM,0
ID_3ZepZc,8975.617988
ID_3ZiNYT,185624.5522
ID_3Zjcv3,0
ID_3ZmFUo,9755.721919
ID_3ZoPhy,9654.166492
ID_3ZsJXb,9310.885126
ID_3ZsvNL,0
ID_3Zt7x8,9443.51238
ID_3Zuvjb,0
ID_3ZvLoU,0
ID_3a3s3S,8158.157849
ID_3a4Q2V,8928.031247
ID_3a52dr,53290.80755
ID_3a6Unf,9561.364204
ID_3aAziT,11655.22018
ID_3aBJEP,17692.45966
ID_3aBugf,10421.72918
ID_3aDdCN,11932.79967
ID_3aHKeD,9519.164984
ID_3aHgy8,9777.517592
ID_3aJxVe,6919.791252
ID_3aKpZN,0
ID_3aNonh,9501.096792
ID_3aPUF6,9722.961371
ID_3aQrnT,11494.36948
ID_3aRPYp,0
ID_3aUAKw,6794.197275
ID_3aUEs8,0
ID_3aURTu,55117.95998
ID_3aVFYJ,0
ID_3aVR7a,9406.816703
ID_3aW984,9482.458482
ID_3aWbAy,5696.666807
ID_3aXZY6,10635.78021
ID_3aZYTs,9360.833881
ID_3acCH9,11751.43792
ID_3af49G,8355.538607
ID_3ahiaN,8708.341117
ID_3ajCug,8296.759473
ID_3ajMKF,8384.732899
ID_3akgGH,9841.532338
ID_3aktUR,47968.49661
ID_3anxSr,0
ID_3aovfs,6786.562934
ID_3apciq,0
ID_3at6Xa,8779.42397
ID_3auqNC,0
ID_3aur9Y,7373.705769
ID_3avTGP,9508.924619
ID_3avVu3,0
ID_3awp6F,54457.97433
ID_3axaJi,12248.53322
ID_3ayAzE,0
ID_3ayWcF,19378.06052
ID_3azS6n,0
ID_3b4Dt6,13338.23107
ID_3b5VKb,0
ID_3b83sf,7376.804103
ID_3bAyZA,0
ID_3bB4Cp,19861.35702
ID_3bE3KN,60112.21743
ID_3bEP5W,10341.13173
ID_3bHeus,0
ID_3bMYdv,11747.29147
ID_3bMvui,10663.64927
ID_3bQQqq,9715.792599
ID_3bQzso,0
ID_3bRLqk,10288.42479
ID_3bRgqF,0
ID_3bSvRn,50555.98428
ID_3bVSyz,9404.545222
ID_3bWUPX,0
ID_3bYsYy,0
ID_3bZ9oQ,8956.851893
ID_3bdMr4,0
ID_3bdZPP,9402.765255
ID_3be7ZQ,205057.3152
ID_3bef7a,0
ID_3bfjzf,5573.023622
ID_3bhQxB,0
ID_3bhoDd,0
ID_3bjyzN,0
ID_3bkLN2,10310.2885
ID_3bm5na,7675.322243
ID_3bm6vf,9819.235736
ID_3bpNjd,145490.6247
ID_3brB7k,58052.98377
ID_3buctG,9347.624791
ID_3bwJWQ,0
ID_3bwsvc,9962.818631
ID_3bxEjC,7220.750655
ID_3by4EQ,0
ID_3byMrF,9773.780547
ID_3byYMb,8844.035708
ID_3bzk89,0
ID_3c4vZ2,0
ID_3c6kfx,0
ID_3c6oqD,0
ID_3c6zaw,13921.78884
ID_3c7zAv,0
ID_3c8Cf8,6940.909841
ID_3c8ywR,9897.709873
ID_3c965M,12017.6005
ID_3cCF7W,0
ID_3cF5Lb,0
ID_3cFPky,9313.169693
ID_3cFSFT,13241.53396
ID_3cFYg2,0
ID_3cFfKn,0
ID_3cFqp3,8201.333668
ID_3cG6wV,9457.381602
ID_3cJsFB,7374.583426
ID_3cL4ZW,0
ID_3cMDLP,12326.90479
ID_3cQ4dJ,0
ID_3cUTzm,0
ID_3cWApK,11876.47246
ID_3cWE8A,0
ID_3cWUW7,0
ID_3cXBM3,9868.368216
ID_3cXgt4,0
ID_3caxdm,0
ID_3ceL3c,48655.91913
ID_3cehug,9801.278959
ID_3cgXAm,9576.876434
ID_3cgpPf,11690.08636
ID_3ch6gX,13948.14795
ID_3ciSbS,8912.514055
ID_3ckKve,11770.93584
ID_3ckcrB,0
ID_3cmtvR,14109.23819
ID_3cpWjf,19659.46374
ID_3crwCJ,8812.234399
ID_3csrRK,7299.85092
ID_3ctF95,0
ID_3ctfBz,9743.558256
ID_3ctuWF,0
ID_3cvbcx,10995.69644
ID_3cwTJz,10855.40522
ID_3cxBbq,38709.59615
ID_3cz2fm,0
ID_3d3FKt,17359.21584
ID_3d49nT,8619.937963
ID_3d4Axs,9425.041582
ID_3d5JTh,9886.562631
ID_3d6FqD,15988.0219
ID_3d6Wtv,0
ID_3dCR8o,10562.35184
ID_3dETpG,10391.29739
ID_3dF6gX,0
ID_3dFnr6,0
ID_3dHHNA,15842.58892
ID_3dJok6,61152.62595
ID_3dKW2z,0
ID_3dNZq2,0
ID_3dQ7S7,0
ID_3dQDsT,55447.1678
ID_3dRzCf,9370.23862
ID_3dSFHd,10754.83213
ID_3dSYu5,0
ID_3dVtwK,9038.751899
ID_3ddT7R,54462.95863
ID_3dggU6,7194.797133
ID_3dgu6P,0
ID_3di7R3,9328.811102
ID_3djJDq,8912.224377
ID_3dnNFK,5386.597895
ID_3dniQ8,0
ID_3doYdV,8956.927095
ID_3dokgH,0
ID_3dondg,0
ID_3dpGQj,0
ID_3dpyon,0
ID_3drBKr,0
ID_3dsagS,18964.55351
ID_3dtqyZ,19675.94228
ID_3dv4qa,9309.500413
ID_3dvNHV,12066.50042
ID_3dvZiv,0
ID_3dx4eQ,50317.10275
ID_3dyL6K,9703.683602
ID_3dzmcV,9318.342796
ID_3e2Jsq,0
ID_3e4Hfo,11579.81455
ID_3e4j3W,9510.797757
ID_3e4p3c,0
ID_3e7ivV,18661.39672
ID_3eCC4A,7463.961191
ID_3eE4Js,0
ID_3eEMPa,0
ID_3eFXxz,7201.31498
ID_3eG5zJ,7416.31927
ID_3eH9T8,10109.3109
ID_3eLBPP,38253.51472
ID_3eLqUc,7333.881905
ID_3eNqP3,0
ID_3ePfBe,0
ID_3ePxvi,0
ID_3eRR7q,138035.2968
ID_3eRyMH,13270.50794
ID_3eSvPj,8676.161971
ID_3eTap8,11788.25343
ID_3eUerE,8819.015381
ID_3eUwW5,9751.694864
ID_3eYTxB,8390.693848
ID_3eZVA3,50099.20978
ID_3eZk67,9097.727411
ID_3ea4s2,47782.27621
ID_3ebvWh,8819.31848
ID_3eeFbF,5476.247109
ID_3efJph,10079.0995
ID_3efV3s,11175.86492
ID_3enDxU,23858.46159
ID_3enQtb,7512.918447
ID_3enUkR,0
ID_3eotcW,8738.858938
ID_3epA9k,9362.004156
ID_3epZBe,57088.12502
ID_3esDRL,0
ID_3etjAX,12011.78759
ID_3euDxL,8464.17421
ID_3ev8Xu,9207.899701
ID_3ewygr,7894.455739
ID_3ezJyo,18304.49017
ID_3f2b5y,60910.44684
ID_3f2yuz,0
ID_3f3xt7,51643.25091
ID_3f5ytG,0
ID_3f7UJi,57073.65979
ID_3f9psR,15953.3437
ID_3fA7sk,49564.55563
ID_3fBVm6,0
ID_3fBqoc,0
ID_3fEtiu,10471.99817
ID_3fFUSu,8455.727482
ID_3fGatA,8934.768403
ID_3fGbMq,6811.426804
ID_3fHDhu,59534.51491
ID_3fJK5j,0
ID_3fMm76,11679.17961
ID_3fNMV4,0
ID_3fNtce,0
ID_3fPKPZ,8870.980354
ID_3fQq9U,0
ID_3fTb9y,10978.19564
ID_3fUCRa,11626.55353
ID_3fUEBU,0
ID_3fWzhh,20168.9075
ID_3fXCuR,16358.57997
ID_3fY8MV,0
ID_3faxzm,11081.18146
ID_3feBBK,8787.697846
ID_3ffKLb,54520.99036
ID_3fftLw,19743.74566
ID_3fgbaX,7576.149314
ID_3fgjqG,5409.779437
ID_3fhbqG,11559.86039
ID_3fk5Co,0
ID_3fnBMf,0
ID_3fonFD,49116.64814
ID_3fqc9c,11399.07488
ID_3frwHj,169044.6692
ID_3fsG8J,0
ID_3ftTKX,60592.06816
ID_3fu7gS,7048.541845
ID_3fuELU,6812.772781
ID_3fv64L,0
ID_3fvBWx,7243.371621
ID_3fwPLj,9803.095508
ID_3fy26v,8887.305045
ID_3fzg5Q,0
ID_3g47mR,0
ID_3g4BpD,7204.425172
ID_3g4U7c,7909.88279
ID_3g75Ad,52934.37599
ID_3g7Tgp,52357.02655
ID_3g8oZX,0
ID_3g9LEb,9585.791588
ID_3gBohT,9350.242288
ID_3gCMaZ,8273.749741
ID_3gE7Vu,0
ID_3gFdmK,0
ID_3gGUov,11243.51501
ID_3gHAyT,0
ID_3gJLMu,9577.802147
ID_3gK9kq,12019.80331
ID_3gLXKt,13820.07124
ID_3gNWMx,7171.394796
ID_3gQREn,0
ID_3gQuzw,0
ID_3gSpGE,0
ID_3gT2qZ,12042.80045
ID_3gTG6J,9330.245084
ID_3gVCLS,11752.02261
ID_3gW8fa,8885.532056
ID_3gWDMX,10362.05915
ID_3ga9nm,8391.129712
ID_3gb3VU,0
ID_3gbjoC,7305.562361
ID_3gd3C7,11757.51854
ID_3gdJiR,8852.690436
ID_3gdbz7,9581.338487
ID_3gfRhu,0
ID_3gfTwy,9537.964921
ID_3gfdri,9347.700794
ID_3ggKeh,0
ID_3ghqjq,13313.80646
ID_3gjrr8,0
ID_3gk68V,9969.510533
ID_3goTwn,8235.898458
ID_3gt4ci,6826.001171
ID_3gtMzQ,0
ID_3gtZMJ,47873.24088
ID_3gtciT,12229.2359
ID_3gu69M,7417.069998
ID_3gu8Tf,36904.42816
ID_3gwYvY,0
ID_3gyDH5,7121.409993
ID_3gzSip,0
ID_3h3TF3,6488.364352
ID_3h4Y6h,10894.3928
ID_3h5sX7,9930.541148
ID_3h6SHM,55972.16783
ID_3h6b5j,56800.08168
ID_3h8YwP,0
ID_3hAg7Z,11822.308
ID_3hBs7q,0
ID_3hFDWA,7343.178727
ID_3hH8vp,0
ID_3hK2Pr,10969.10712
ID_3hM3Nq,7425.036703
ID_3hNTwY,0
ID_3hPFch,10804.75678
ID_3hPjH8,11056.19776
ID_3hR2Q4,11937.00867
ID_3hR6LS,9997.694064
ID_3hRzoM,7355.995096
ID_3hTCGz,0
ID_3hTpkL,0
ID_3hU2GG,9920.705742
ID_3hVbTx,8658.713836
ID_3hWSEc,11612.46134
ID_3hXL3H,0
ID_3hYf5H,58270.5452
ID_3haAw9,49268.28378
ID_3hcLBS,12216.95959
ID_3hcakQ,6606.736411
ID_3hd2Sf,0
ID_3hdCUc,8090.144168
ID_3hdwZn,7974.687047
ID_3hhBX8,8146.11814
ID_3hhC8J,0
ID_3hhj6U,7211.746587
ID_3hiBFW,0
ID_3higdr,0
ID_3hkkJu,16153.06225
ID_3hmJCQ,19158.35383
ID_3hoW7E,9206.026917
ID_3hpPXt,0
ID_3hpiHY,9553.532284
ID_3hrvVs,0
ID_3hsEjX,9412.519416
ID_3hssRm,58453.08098
ID_3htKny,0
ID_3hzbrc,9419.396609
ID_3i2YCf,8944.968166
ID_3i34ta,10409.25644
ID_3i6TCY,0
ID_3i6tVm,10833.63226
ID_3i7Bgm,9210.078583
ID_3i7DEK,0
ID_3i8XZp,7413.351635
ID_3i8YKP,9308.461308
ID_3i9oqc,9350.951364
ID_3iCFTH,7327.140674
ID_3iD7Wm,10498.23508
ID_3iEx77,0
ID_3iHFUS,5849.621146
ID_3iHXyG,9357.890737
ID_3iLnm7,0
ID_3iMDku,0
ID_3iMQQZ,9494.721859
ID_3iMn5a,54477.75078
ID_3iP7b2,11130.33024
ID_3iQBNS,9981.806858
ID_3iRa5C,8798.490694
ID_3iWSNj,8669.221384
ID_3iZgkU,9719.064055
ID_3idHDU,8417.004432
ID_3idpYE,9230.578018
ID_3ig8rW,58698.74977
ID_3ih4rT,7303.492562
ID_3ioMX6,41397.48615
ID_3iprqK,9461.965523
ID_3iuc8W,11519.09907
ID_3ixAC3,0
ID_3ixgzu,19784.384
ID_3j54jQ,8478.467388
ID_3j6NCN,0
ID_3j6WrG,8794.108323
ID_3j89MS,19487.57436
ID_3j9cf5,50621.22431
ID_3jATrK,11992.32636
ID_3jCR46,163407.0592
ID_3jFCvZ,11526.14972
ID_3jHLF3,0
ID_3jHvpk,0
ID_3jKTUh,5931.478837
ID_3jKd7v,61529.88683
ID_3jMvNz,9614.675713
ID_3jPu3m,9485.424511
ID_3jRqnq,0
ID_3jUK5i,18809.02123
ID_3jVCyn,0
ID_3jVnSh,11826.42493
ID_3jWBYC,0
ID_3jaT78,7201.820939
ID_3jar5j,0
ID_3jbkmF,8868.376849
ID_3jdEfd,7567.951269
ID_3jdG2G,8683.901751
ID_3jeoDs,8467.506357
ID_3ji73w,50366.80696
ID_3jkUVW,9961.718758
ID_3jmXKc,0
ID_3jmwBq,7727.877834
ID_3jnPFR,0
ID_3jnQxy,0
ID_3joTot,17334.90448
ID_3joXaY,0
ID_3joaua,8146.668949
ID_3jpj3y,8558.490009
ID_3jrzTF,9851.462711
ID_3js7ec,147528.3689
ID_3jsFxn,11839.52393
ID_3jtTV2,9580.755049
ID_3jxnJ9,9226.168157
ID_3jzxQ9,8995.965866
ID_3k2mHe,0
ID_3k33r2,0
ID_3k5Eve,0
ID_3k6FMw,7371.695424
ID_3k6S4y,9415.222278
ID_3k6j86,0
ID_3k8w6Q,152047.9008
ID_3k9c3x,9061.879431
ID_3kBo49,11113.59664
ID_3kCKms,7351.26443
ID_3kD6zy,7201.601083
ID_3kFfQ5,0
ID_3kGjN3,8335.47416
ID_3kGriS,8982.242512
ID_3kKQhk,0
ID_3kXdBv,7666.419187
ID_3ka8V8,9772.351691
ID_3kae5r,0
ID_3kbvJp,10382.13532
ID_3kcWbw,11966.85034
ID_3kcWss,0
ID_3kctaC,0
ID_3kdLZA,0
ID_3kgBGQ,60419.30526
ID_3kh67r,10247.72271
ID_3khbHp,0
ID_3kkQ9V,8140.097088
ID_3knpiq,9854.733987
ID_3ko7va,0
ID_3koCpN,6691.496145
ID_3koZwk,9529.022122
ID_3kochm,10011.4692
ID_3kqwA5,9789.740578
ID_3kqwWA,8758.226852
ID_3ks8zq,0
ID_3kuxM8,8878.05328
ID_3kyLAS,19429.87069
ID_3kyhAS,8764.638871
ID_3m3K24,11857.00723
ID_3m3c4f,0
ID_3m5TPg,7281.063869
ID_3m6HCs,9511.218531
ID_3m77sL,0
ID_3m7d82,10016.91458
ID_3m7rDY,9414.676916
ID_3m8cTq,0
ID_3m9dtC,0
ID_3mAvSB,11631.78843
ID_3mBEth,0
ID_3mBoeb,7241.961835
ID_3mCEVc,0
ID_3mChBw,0
ID_3mCtzE,0
ID_3mFnGC,7236.581285
ID_3mFtyk,7690.533242
ID_3mGPKF,8397.841562
ID_3mJNkv,57274.16567
ID_3mK7sk,0
ID_3mKDeC,14074.59635
ID_3mKeAA,9483.28866
ID_3mKiG4,0
ID_3mMpiw,10459.11469
ID_3mNLHh,0
ID_3mNVcj,0
ID_3mNwGu,0
ID_3mR9n5,9331.128965
ID_3mRpAd,5139.143522
ID_3mS3mQ,0
ID_3mSCtB,0
ID_3mTGJF,0
ID_3mTL7z,9217.453823
ID_3mTT3X,0
ID_3mUYTK,9478.84596
ID_3mWL4o,8282.831709
ID_3mWifh,13520.2607
ID_3mYwC4,0
ID_3mZhGr,9438.213452
ID_3mbPQ4,0
ID_3mcqye,0
ID_3mdMfR,0
ID_3mdMgk,0
ID_3mdzuJ,61306.66408
ID_3mepHu,0
ID_3mg4d7,0
ID_3mgCtN,8623.819436
ID_3mgqdA,10356.28567
ID_3mhBAb,9275.518317
ID_3mhL6d,7419.546721
ID_3miUfp,9331.741967
ID_3miVaL,53803.24876
ID_3mjdep,0
ID_3mn5r2,0
ID_3mnCjk,58160.97822
ID_3motbN,19740.3216
ID_3mq8BW,11884.28749
ID_3mrXBr,0
ID_3mvMbY,11758.32708
ID_3n4iLU,0
ID_3n4vA9,60304.56215
ID_3n8pGW,10059.71996
ID_3n9gm9,0
ID_3nBuDA,9458.741556
ID_3nEDvx,59874.15566
ID_3nH8DF,11557.17692
ID_3nKUER,0
ID_3nMGbx,51917.53159
ID_3nMZHF,0
ID_3nN3gq,8855.84041
ID_3nNpMx,0
