,id,open
2772,ID_47s67m,0.0
2773,ID_47tj4K,0.0
2776,ID_47vpzd,0.0
2777,ID_47ztNL,0.0
2781,ID_486SYz,0.0
2788,ID_48BqGg,0.0
2791,ID_48EauA,0.0
2793,ID_48FAME,0.0
2798,ID_48Q9Bg,0.0
2801,ID_48VUHQ,0.0
2802,ID_48VVxy,0.0
2807,ID_48ZnvT,0.0
2809,ID_48dFs3,0.0
2812,ID_48eW92,0.0
2814,ID_48gpe6,0.0
2819,ID_48pceF,0.0
2820,ID_48qMXB,0.0
2822,ID_48ubks,0.0
2826,ID_496sof,0.0
2827,ID_497HZX,0.0
2828,ID_499mfT,0.0
2829,ID_49A5Je,0.0
2834,ID_49Hke2,0.0
2836,ID_49LNdY,0.0
2837,ID_49Mvin,0.0
2842,ID_49WcKe,0.0
2845,ID_49b7WZ,0.0
2846,ID_49b8eb,0.0
2849,ID_49fKCg,0.0
2856,ID_49rM3S,0.0
2860,ID_49wJzT,0.0
2861,ID_49wkSQ,0.0
2868,ID_4A8KVQ,0.0
2869,ID_4A8z68,0.0
2871,ID_4AAj3Y,0.0
2878,ID_4ASBFi,0.0
2880,ID_4AUiNP,0.0
2887,ID_4AbPCY,0.0
2890,ID_4AjVV3,0.0
2892,ID_4AmrC8,0.0
2894,ID_4An6rT,0.0
2896,ID_4And56,0.0
2903,ID_4AwWwG,0.0
2904,ID_4AwhuY,0.0
2908,ID_4B4j2Y,0.0
2910,ID_4BArER,0.0
2912,ID_4BDJGP,0.0
2915,ID_4BFAfa,0.0
2918,ID_4BN3pn,0.0
2920,ID_4BNtk4,0.0
2922,ID_4BQfv6,0.0
2926,ID_4BajRv,0.0
2934,ID_4BpvFh,0.0
2940,ID_4C6VsC,0.0
2946,ID_4CBnpn,0.0
2953,ID_4CGmY7,0.0
2964,ID_4CWoNd,0.0
2972,ID_4CfVZL,0.0
2985,ID_4CtTD4,0.0
2986,ID_4CtsFu,0.0
2987,ID_4Cuwtt,0.0
2992,ID_4D72AK,0.0
2993,ID_4D8mNr,0.0
3000,ID_4DJXJ5,0.0
3001,ID_4DLAj8,0.0
3004,ID_4DQK9v,0.0
3005,ID_4DSavB,0.0
3006,ID_4DW76L,0.0
3013,ID_4DdkRE,0.0
3016,ID_4DeVPG,0.0
3017,ID_4Dh7w7,0.0
3023,ID_4Dspok,0.0
3025,ID_4DvJRL,0.0
3026,ID_4DvTZ7,0.0
3027,ID_4DvjGv,0.0
3028,ID_4DwCys,0.0
3029,ID_4DxVcz,0.0
3030,ID_4DxXSj,0.0
3032,ID_4E45nD,0.0
3035,ID_4E97Ux,0.0
3042,ID_4EG2N8,0.0
3044,ID_4EJXNv,0.0
3048,ID_4ELbj3,0.0
3059,ID_4Eb4LP,0.0
3060,ID_4EcRDg,0.0
3061,ID_4EcZxm,0.0
3065,ID_4Eg8rT,0.0
3066,ID_4EiMjc,0.0
3069,ID_4EmNZL,0.0
3070,ID_4EmoWB,0.0
3078,ID_4F43ot,0.0
3079,ID_4F4Poy,0.0
3080,ID_4F8DtK,0.0
3088,ID_4FLecK,0.0
3095,ID_4FUqjt,0.0
3101,ID_4Fc2us,0.0
3116,ID_4FpJrR,0.0
3117,ID_4FsfNq,0.0
3118,ID_4Ftqfi,0.0
3120,ID_4FuHhq,0.0
3121,ID_4G38yH,0.0
3122,ID_4G3DhK,0.0
3129,ID_4GBQES,0.0
3132,ID_4GCfWd,0.0
3134,ID_4GH6w3,0.0
3144,ID_4GbAL3,0.0
3146,ID_4GkDRz,0.0
3156,ID_4GyarP,0.0
3161,ID_4H5f7E,0.0
3167,ID_4HHFzA,0.0
3169,ID_4HJMee,0.0
3170,ID_4HKhcd,0.0
3174,ID_4HTeNZ,0.0
3179,ID_4HZ2D2,0.0
3181,ID_4HZsY6,0.0
3183,ID_4HbHDt,0.0
3184,ID_4HeFHQ,0.0
3186,ID_4HfJqZ,0.0
3190,ID_4HnFfp,0.0
3196,ID_4HsHMv,0.0
3198,ID_4HtETK,0.0
3202,ID_4J2irM,0.0
3203,ID_4J495y,0.0
3204,ID_4J558s,0.0
3206,ID_4J5Nmd,0.0
3210,ID_4JBJP3,0.0
3211,ID_4JBUDg,0.0
3223,ID_4JTaet,0.0
3229,ID_4JbpJ5,0.0
3232,ID_4Jf4o7,0.0
3235,ID_4Jj96N,0.0
3237,ID_4JnYWM,0.0
3243,ID_4JsurC,0.0
3244,ID_4JtpUr,0.0
3245,ID_4Jvhj5,0.0
3246,ID_4JyRwH,0.0
3249,ID_4K4YpA,0.0
3250,ID_4K5BzS,0.0
3251,ID_4K6KyZ,0.0
3252,ID_4K6k9m,0.0
3256,ID_4KBUro,0.0
3259,ID_4KEXJP,0.0
3260,ID_4KGjix,0.0
3262,ID_4KHnid,0.0
3268,ID_4KNCur,0.0
3273,ID_4KQywR,0.0
3274,ID_4KTLHp,0.0
3275,ID_4KTXZ6,0.0
3277,ID_4KWLcA,0.0
3282,ID_4KezX2,0.0
3284,ID_4Kh6J4,0.0
3285,ID_4Kj9xD,0.0
3286,ID_4Kjw4P,0.0
3288,ID_4Kkwev,0.0
3290,ID_4KmUvb,0.0
3292,ID_4KnQkC,0.0
3293,ID_4KniJw,0.0
3295,ID_4KpDba,0.0
3299,ID_4Kutz8,0.0
3303,ID_4L8mqP,0.0
3306,ID_4LCS2L,0.0
3309,ID_4LGnrV,0.0
3311,ID_4LJxNr,0.0
3314,ID_4LSt9m,0.0
3320,ID_4LaiZS,0.0
3324,ID_4LgBqv,0.0
3328,ID_4LjBm4,0.0
3330,ID_4LnP7f,0.0
3337,ID_4M63kg,0.0
3346,ID_4MGZwo,0.0
3348,ID_4MMp3P,0.0
3351,ID_4MQHCN,0.0
3353,ID_4MVG2A,0.0
3359,ID_4MbBb2,0.0
3361,ID_4McmSp,0.0
3363,ID_4MeET8,0.0
3364,ID_4Mee5X,0.0
3373,ID_4Mqac8,0.0
3375,ID_4MrYGR,0.0
3379,ID_4MvyKr,0.0
3381,ID_4MyWgr,0.0
3391,ID_4NBfyj,0.0
3392,ID_4NGJGg,0.0
3393,ID_4NH6yj,0.0
3394,ID_4NJmQp,0.0
3399,ID_4NUACH,0.0
3403,ID_4NVHiq,0.0
3407,ID_4Nd4WS,0.0
3409,ID_4NeNy4,0.0
3416,ID_4NkXYt,0.0
3417,ID_4NkbTi,0.0
3418,ID_4NkvnL,0.0
3421,ID_4NnQpm,0.0
3423,ID_4Nr87j,0.0
3424,ID_4NrkkF,0.0
3425,ID_4NsH3Z,0.0
3428,ID_4Nw66j,0.0
3430,ID_4P2mLq,0.0
3432,ID_4P7jH6,0.0
3438,ID_4PCBXi,0.0
3448,ID_4PRdju,0.0
3450,ID_4PWKZy,0.0
3454,ID_4PcxzW,0.0
3455,ID_4Pcyua,0.0
3456,ID_4PeKiw,0.0
3457,ID_4PeXxm,0.0
3461,ID_4PjD3D,0.0
3467,ID_4PtCwG,0.0
3472,ID_4PvcZp,0.0
3476,ID_4PyXuF,0.0
3478,ID_4Q2JjR,0.0
3479,ID_4Q3HQF,0.0
3481,ID_4Q5ut4,0.0
3483,ID_4QALZd,0.0
3486,ID_4QCpSM,0.0
3490,ID_4QLcdY,0.0
3493,ID_4QNEmm,0.0
3494,ID_4QNG6R,0.0
3495,ID_4QNtuQ,0.0
3497,ID_4QPSZV,0.0
3501,ID_4QRvku,0.0
3504,ID_4QTiou,0.0
3508,ID_4QYRhn,0.0
3511,ID_4Qdq6D,0.0
3519,ID_4QrnHJ,0.0
3521,ID_4QuLrw,0.0
3523,ID_4QvWe7,0.0
3526,ID_4QxgYA,0.0
3528,ID_4QyTJE,0.0
3533,ID_4R4g9K,0.0
3541,ID_4RK6yS,0.0
3543,ID_4RMebn,0.0
3547,ID_4RRZ29,0.0
3550,ID_4RRp9p,0.0
3551,ID_4RRv2d,0.0
3554,ID_4RVkhT,0.0
3562,ID_4RahR6,0.0
3566,ID_4RiUDm,0.0
3569,ID_4RmdvF,0.0
3570,ID_4RoHAJ,0.0
3575,ID_4RrcQn,0.0
3576,ID_4Ry4Rq,0.0
3577,ID_4Ryjc4,0.0
3578,ID_4RzHAY,0.0
3586,ID_4SBUg7,0.0
3590,ID_4SERdV,0.0
3591,ID_4SFFWv,0.0
3594,ID_4SLtqo,0.0
3596,ID_4SPs5q,0.0
3598,ID_4SRbdy,0.0
3603,ID_4SUPCb,0.0
3605,ID_4SXGhB,0.0
3609,ID_4SbGAa,0.0
3611,ID_4ScHUP,0.0
3615,ID_4ShZAZ,0.0
3618,ID_4Sj4k4,0.0
3620,ID_4SkG6X,0.0
3622,ID_4Sm7ff,0.0
3623,ID_4SmnGn,0.0
3626,ID_4SoTK8,0.0
3629,ID_4Ssaeh,0.0
3631,ID_4Sumao,0.0
3636,ID_4SxYXB,0.0
3646,ID_4T9GAC,0.0
3651,ID_4TFAza,0.0
3652,ID_4TH92f,0.0
3653,ID_4THvBX,0.0
3654,ID_4TJQro,0.0
3657,ID_4TMVgR,0.0
3663,ID_4TXTZ5,0.0
3664,ID_4TXqHG,0.0
3666,ID_4TanPS,0.0
3669,ID_4TcwHp,0.0
3670,ID_4TdbCR,0.0
3671,ID_4TdsNA,0.0
3672,ID_4Tfs3h,0.0
3673,ID_4ThFZr,0.0
3674,ID_4ThnQF,0.0
3675,ID_4TmHJw,0.0
3677,ID_4Tnt4s,0.0
3679,ID_4Tuhpo,0.0
3683,ID_4U3kZw,0.0
3686,ID_4UBp5P,0.0
3688,ID_4UDHqU,0.0
3690,ID_4UFyDs,0.0
3691,ID_4UJrNA,0.0
3694,ID_4UNEX9,0.0
3695,ID_4UQruy,0.0
3699,ID_4UUFAk,0.0
3708,ID_4Ug8CL,0.0
3719,ID_4UwBVi,0.0
3721,ID_4V3wfB,0.0
3723,ID_4V4tWQ,0.0
3725,ID_4VCYdj,0.0
3730,ID_4VJtAk,0.0
3735,ID_4VSCDf,0.0
3736,ID_4VTVzy,0.0
3740,ID_4VW7GT,0.0
3744,ID_4VdkFh,0.0
3746,ID_4Vgbz7,0.0
3747,ID_4VghWm,0.0
3748,ID_4Vj3eo,0.0
3749,ID_4VkJQc,0.0
3751,ID_4VoCdB,0.0
3754,ID_4VrwW9,0.0
3755,ID_4VsUqF,0.0
3758,ID_4Vxr8t,0.0
3767,ID_4W8hWD,0.0
3769,ID_4WCR2n,0.0
3774,ID_4WQciU,0.0
3776,ID_4WRUNp,0.0
3786,ID_4Wjjv4,0.0
3789,ID_4WoDEU,0.0
3791,ID_4WpDa5,0.0
3794,ID_4WtEYB,0.0
3800,ID_4WzgxW,0.0
3803,ID_4X2Bnt,0.0
3806,ID_4XGk2A,0.0
3815,ID_4XUxjf,0.0
3821,ID_4XiGso,0.0
3822,ID_4XmHoe,0.0
3824,ID_4XqzJ6,0.0
3825,ID_4XrkB9,0.0
3829,ID_4Xy6Kt,0.0
3832,ID_4bGF4C,0.0
3834,ID_4fWu9s,0.0
3835,ID_4fpGxR,0.0
3840,ID_4kS4sA,0.0
3850,ID_4sbGfX,0.0
3853,ID_4x3sZT,0.0
3857,ID_52RTJg,0.0
3858,ID_536e8F,0.0
3865,ID_5ASAz9,0.0
3867,ID_5CotvF,0.0
3868,ID_5Jj8uw,0.0
3870,ID_5KK9LF,0.0
3874,ID_5QtEXt,0.0
3882,ID_5ZhVK4,0.0
3895,ID_5jXe2U,0.0
3906,ID_5wYDYK,0.0
3907,ID_5z4vQY,0.0
3911,ID_6AXhzA,0.0
3912,ID_6CgncA,0.0
3914,ID_6DhHbv,0.0
3916,ID_6HAVEu,0.0
3918,ID_6M8NtL,0.0
3920,ID_6PvE9L,0.0
3922,ID_6RFoHK,0.0
3926,ID_6WuVkf,0.0
3933,ID_6bWRDw,0.0
3936,ID_6dZnde,0.0
3937,ID_6eMgox,0.0
3939,ID_6hCz4v,0.0
3942,ID_6oFnik,0.0
3943,ID_6oYo2s,0.0
3946,ID_6poEHK,0.0
3950,ID_6vorYz,0.0
3955,ID_7274Uz,0.0
3956,ID_74UNuw,0.0
3960,ID_76VUMc,0.0
3962,ID_78kY7X,0.0
3979,ID_7WQB4t,0.0
3980,ID_7WTs5k,0.0
3981,ID_7YXS43,0.0
3982,ID_7ayeCx,0.0
3983,ID_7czrAg,0.0
3989,ID_7mVwcF,0.0
3992,ID_7mybkj,0.0
3995,ID_7qhFQN,0.0
4002,ID_7uawv4,0.0
4004,ID_82zk75,0.0
4007,ID_8AMutK,0.0
4014,ID_8MBUt5,0.0
4017,ID_8Qin5F,0.0
4018,ID_8SvbCM,0.0
4019,ID_8W4B6L,0.0
4022,ID_8aUQ6p,0.0
4027,ID_8gcRTf,0.0
4029,ID_8hVN2q,0.0
4030,ID_8jW758,0.0
4032,ID_8mH5fd,0.0
4034,ID_8nzBrd,0.0
4035,ID_8oLtT3,0.0
4039,ID_8rrCJu,0.0
4045,ID_8wEqoA,0.0
4049,ID_8xNrGc,0.0
4050,ID_8zgCYe,0.0
4054,ID_94RyBH,0.0
4057,ID_96qLRg,0.0
4062,ID_9DUzmG,0.0
4063,ID_9E6zoj,0.0
4067,ID_9FrcGp,0.0
4068,ID_9Fz5Cp,0.0
4070,ID_9KKrN2,0.0
4076,ID_9SxvWY,0.0
4078,ID_9WYx3A,0.0
4079,ID_9WvbRE,0.0
4086,ID_9gLncZ,0.0
4087,ID_9gRdGV,0.0
4088,ID_9gifsD,0.0
4090,ID_9jSmWq,0.0
4092,ID_9oCike,0.0
4094,ID_9ryMHX,0.0
4095,ID_9tf2AV,0.0
4096,ID_9tg8f9,0.0
4099,ID_9uYma6,0.0
4102,ID_9zU2D2,0.0
4106,ID_A9WXtq,0.0
4107,ID_A9nc28,0.0
4108,ID_A9uWfy,0.0
4109,ID_AAFM5C,0.0
4110,ID_AApefY,0.0
4113,ID_ADGr8t,0.0
4119,ID_AKT95J,0.0
4121,ID_APWgNd,0.0
4122,ID_APoPNc,0.0
4124,ID_ARVUf5,0.0
4125,ID_AWAPQV,0.0
4130,ID_AaWDrB,0.0
4135,ID_AhCA2B,0.0
4146,ID_Ar7X3i,0.0
4147,ID_Asyp8N,0.0
4150,ID_Axocmd,0.0
4154,ID_B4j5Vv,0.0
4157,ID_B72fpQ,0.0
4158,ID_B9KoHt,0.0
4160,ID_BCJrJt,0.0
4163,ID_BEdvTg,0.0
4165,ID_BNuZfq,0.0
4166,ID_BPRNLQ,0.0
4170,ID_Bbf8ch,0.0
4175,ID_BfQNqs,0.0
4179,ID_Bmc6SR,0.0
4180,ID_Bnxss3,0.0
4185,ID_Br8h7e,0.0
4190,ID_BtxFhp,0.0
4192,ID_BuyBda,0.0
4194,ID_C4LEeh,0.0
4198,ID_C974hk,0.0
4199,ID_CGi3BZ,0.0
4201,ID_CPW6ek,0.0
4204,ID_CS4D4X,0.0
4207,ID_CXpvVy,0.0
4214,ID_CoCmkG,0.0
4216,ID_Cv3Pbn,0.0
4217,ID_CvRg9Z,0.0
4223,ID_D8Txco,0.0
4224,ID_D8U7Cq,0.0
4225,ID_D9Beh8,0.0
4226,ID_DFMKgC,0.0
4227,ID_DFVoZD,0.0
4232,ID_DNL2GN,0.0
4234,ID_DTDLzC,0.0
4239,ID_DbNrtA,0.0
4241,ID_Dd2Gnb,0.0
4245,ID_DiJVTu,0.0
4248,ID_DjjgoB,0.0
4249,ID_Dq5xGA,0.0
4252,ID_DuBAKS,0.0
4256,ID_Dy4qTo,0.0
4260,ID_E6zafb,0.0
4261,ID_E9CbwR,0.0
4262,ID_E9SThL,0.0
4263,ID_E9uYAJ,0.0
4265,ID_EBVqfE,0.0
4266,ID_ECyAj6,0.0
4268,ID_EMUtzf,0.0
4271,ID_ETBzaN,0.0
4275,ID_EYLLhC,0.0
4285,ID_EkbRym,0.0
4287,ID_EmLd2W,0.0
4297,ID_F2f43D,0.0
4300,ID_F4TMkH,0.0
4301,ID_F54ozX,0.0
4311,ID_FKx86o,0.0
4313,ID_FPTwbH,0.0
4316,ID_FUboNP,0.0
4318,ID_FWhuRT,0.0
4322,ID_FbtzdU,0.0
4323,ID_FcJ5uT,0.0
4329,ID_ForNWx,0.0
4331,ID_FshCsT,0.0
4332,ID_FsmKSb,0.0
4333,ID_FsubrA,0.0
4336,ID_Fu3vNV,0.0
4338,ID_Furmb2,0.0
4339,ID_FvJzJJ,0.0
4341,ID_FxBfmK,0.0
4342,ID_FxU63Z,0.0
4346,ID_G4yVTB,0.0
4353,ID_GEfSCU,0.0
4356,ID_GKkx2c,0.0
4358,ID_GMdSCK,0.0
4359,ID_GPSfAm,0.0
4361,ID_GSjqP6,0.0
4363,ID_GXdLE4,0.0
4366,ID_GZXYpQ,0.0
4367,ID_Gadc7M,0.0
4369,ID_GbJVht,0.0
4373,ID_GehrkK,0.0
4377,ID_GjwPAM,0.0
4378,ID_GkGnf8,0.0
4379,ID_GncTwD,0.0
4382,ID_GpxVYD,0.0
4386,ID_GxyHHv,0.0
4388,ID_GzXay3,0.0
4389,ID_H2FAqC,0.0
4390,ID_H4itC2,0.0
4391,ID_HCRijF,0.0
4393,ID_HDDLxj,0.0
4395,ID_HDixpM,0.0
4399,ID_HGS7dd,0.0
4400,ID_HHhDrE,0.0
4403,ID_HSEE5k,0.0
4404,ID_HUDgNB,0.0
4408,ID_HYu5YX,0.0
4411,ID_HbcJ7n,0.0
4414,ID_HemRje,0.0
4415,ID_Hf8q7Q,0.0
4416,ID_HfPjQq,0.0
4419,ID_HjyMJS,0.0
4420,ID_Hp5k8J,0.0
4429,ID_JAB47X,0.0
4431,ID_JC2ETL,0.0
4433,ID_JDWGNa,0.0
4434,ID_JES5VE,0.0
4435,ID_JGeEkZ,0.0
4437,ID_JJAtAM,0.0
4439,ID_JMgseU,0.0
4440,ID_JPWVkr,0.0
4448,ID_Jan9kH,0.0
4450,ID_JdHj9z,0.0
4451,ID_Je4tJb,0.0
4452,ID_JhpEYs,0.0
4453,ID_JkCiPB,0.0
4454,ID_JmdCC5,0.0
4455,ID_JoJDAy,0.0
4457,ID_JqvX5W,0.0
4465,ID_JuMM5A,0.0
4466,ID_Jv2hUY,0.0
4469,ID_K3eZXr,0.0
4472,ID_K4WiJS,0.0
4473,ID_K4yVFJ,0.0
4475,ID_K87Fpy,0.0
4478,ID_KAHENL,0.0
4479,ID_KBZ6xo,0.0
4481,ID_KDN7cv,0.0
4489,ID_KPCno7,0.0
4493,ID_KUQkzV,0.0
4494,ID_KUtEug,0.0
4497,ID_KWu7gj,0.0
4499,ID_KYcySb,0.0
4500,ID_KaDP8X,0.0
4503,ID_KdUH8g,0.0
4504,ID_KfGYWP,0.0
4509,ID_KmxWr4,0.0
4512,ID_KqQZZq,0.0
4514,ID_KuLC32,0.0
4515,ID_KvVPpr,0.0
4525,ID_L7CFDC,0.0
4527,ID_LABupF,0.0
4534,ID_LKizFZ,0.0
4546,ID_LaMKBq,0.0
4552,ID_LfnWrZ,0.0
4557,ID_LiYDXL,0.0
4558,ID_LjGt4v,0.0
4559,ID_LjTDnN,0.0
4563,ID_Lq2Rb2,0.0
4566,ID_LspVp6,0.0
4567,ID_LwMNyX,0.0
4568,ID_LzDJQ7,0.0
4569,ID_M45RHi,0.0
4570,ID_M569wj,0.0
4573,ID_M7g8cG,0.0
4582,ID_MSEAh2,0.0
4585,ID_MUhQMW,0.0
4588,ID_MWBFiT,0.0
4589,ID_MXtaMs,0.0
4592,ID_MaGN3c,0.0
4594,ID_MdQ95S,0.0
4595,ID_MdqqsB,0.0
4598,ID_MjwVAg,0.0
4602,ID_MuNGzF,0.0
4605,ID_MxnrGx,0.0
4607,ID_N4bnVn,0.0
4608,ID_N5GoP7,0.0
4611,ID_N8KmBf,0.0
4614,ID_NBzSCY,0.0
4616,ID_NE634F,0.0
4618,ID_NFbdYT,0.0
4626,ID_NWjGtb,0.0
4627,ID_NXVp9D,0.0
4629,ID_NbLwcb,0.0
4631,ID_NgBNDJ,0.0
4635,ID_NjX5YC,0.0
4640,ID_NqWnt6,0.0
4641,ID_Ns5z5U,0.0
4645,ID_Nva3zT,0.0
4647,ID_NxyiNi,0.0
4648,ID_NyvUg9,0.0
4649,ID_NzTnyM,0.0
4651,ID_PA97XB,0.0
4652,ID_PAj6Xg,0.0
4655,ID_PDMBxa,0.0
4657,ID_PERKc9,0.0
4658,ID_PESxvf,0.0
4660,ID_PGrx5b,0.0
4661,ID_PMpn3W,0.0
4663,ID_PSwuAC,0.0
4666,ID_PVzaJJ,0.0
4667,ID_PWKYyQ,0.0
4668,ID_PXpekh,0.0
4669,ID_PagRX7,0.0
4670,ID_PdLnvg,0.0
4673,ID_PhFwgW,0.0
4675,ID_PjhfZq,0.0
4681,ID_PrXJyZ,0.0
4693,ID_QBLYJe,0.0
4697,ID_QHmA4t,0.0
4698,ID_QJtDP5,0.0
4704,ID_QS9awi,0.0
4707,ID_QVFNJz,0.0
4710,ID_QakYnR,0.0
4713,ID_QeNv9P,0.0
4721,ID_QrvYLN,0.0
4722,ID_QryC7q,0.0
4723,ID_Qt77UW,0.0
4726,ID_Qz3vGj,0.0
4733,ID_R5Jkej,0.0
4736,ID_R9QnNq,0.0
4742,ID_RJABAY,0.0
4745,ID_RNMyNs,0.0
4747,ID_RPXBG5,0.0
4748,ID_RQ86H8,0.0
4752,ID_RTzHbD,0.0
4753,ID_RUCVzx,0.0
4754,ID_RV95jU,0.0
4758,ID_RbJ258,0.0
4759,ID_RcKxD8,0.0
4763,ID_Rhj9CL,0.0
4767,ID_Rm5z44,0.0
4768,ID_Rn6t7F,0.0
4775,ID_RxxhuR,0.0
4776,ID_Ry8fHX,0.0
4777,ID_RzmRCE,0.0
4778,ID_S2P95K,0.0
4781,ID_S4Rdvo,0.0
4782,ID_S4cQPA,0.0
4783,ID_S5hwhj,0.0
4784,ID_SAYHEa,0.0
4788,ID_SCBRAA,0.0
4790,ID_SCsuiq,0.0
4791,ID_SDSySJ,0.0
4794,ID_SHwJmE,0.0
4798,ID_SKyprj,0.0
4799,ID_SLgXo5,0.0
4801,ID_SN6Pm8,0.0
4802,ID_SPfkoZ,0.0
4805,ID_SU3GKX,0.0
4813,ID_SfRJ9J,0.0
4820,ID_SpX3a2,0.0
4829,ID_T3Mi7f,0.0
4831,ID_T6RAmQ,0.0
4833,ID_TAZXGd,0.0
4834,ID_TAaTNu,0.0
4837,ID_TFozhV,0.0
4841,ID_THWjhn,0.0
4843,ID_TJz9ut,0.0
4845,ID_TNXKGr,0.0
4846,ID_TRSSE4,0.0
4849,ID_TV2irK,0.0
4850,ID_TVyVzT,0.0
4856,ID_TcRS33,0.0
4860,ID_ThVJtT,0.0
4862,ID_TiZJSu,0.0
4867,ID_TxfYwB,0.0
4868,ID_TyYQtq,0.0
4871,ID_U7mRKL,0.0
4873,ID_U9BGs8,0.0
4875,ID_UAKK7g,0.0
4879,ID_UCnDUT,0.0
4881,ID_UDowcw,0.0
4885,ID_UNX5Ha,0.0
4886,ID_UNbcp8,0.0
4893,ID_UVsENj,0.0
4894,ID_UW24L8,0.0
4899,ID_UdoJ49,0.0
4900,ID_UfnctW,0.0
4901,ID_UgaNxT,0.0
4907,ID_UpwZah,0.0
4909,ID_Uryjib,0.0
4910,ID_Us5M3g,0.0
4913,ID_UtoxvN,0.0
4916,ID_UzWZor,0.0
4917,ID_UzmVoV,0.0
4925,ID_VBSWky,0.0
4926,ID_VDJyxq,0.0
4927,ID_VEDSRc,0.0
4930,ID_VJbXd5,0.0
4932,ID_VLNFkg,0.0
4937,ID_VTVvNG,0.0
4939,ID_VWH9DQ,0.0
4951,ID_VmdXRd,0.0
4963,ID_W6w2Wh,0.0
4964,ID_W6wyYg,0.0
4965,ID_W79NuT,0.0
4968,ID_WAGdpc,0.0
4970,ID_WC29RD,0.0
4972,ID_WECyXW,0.0
4976,ID_WNvsEb,0.0
4980,ID_WVPq9r,0.0
4984,ID_WdUPZT,0.0
4985,ID_WdWGt2,0.0
4995,ID_Ww64ym,0.0
4996,ID_WzC2WJ,0.0
4999,ID_X4wr8P,0.0
5001,ID_X5LjFF,0.0
5006,ID_XCiwcb,0.0
5013,ID_XNrhJY,0.0
5016,ID_XTxyCm,0.0
5020,ID_Xa7T26,0.0
5023,ID_XgznXh,0.0
5027,ID_Xm27eS,0.0
5033,ID_XuiFrW,0.0
5035,ID_XxL7x2,0.0
5048,ID_YDEr2y,0.0
5053,ID_YFGe3S,0.0
5056,ID_YHz7u7,0.0
5058,ID_YMKZac,0.0
5065,ID_YTk7rK,0.0
5066,ID_YXm38u,0.0
5073,ID_YgCkoE,0.0
5074,ID_YhNWUh,0.0
5075,ID_YjrkBf,0.0
5078,ID_Ymbeg6,0.0
5086,ID_Z2rSDD,0.0
5088,ID_Z4MbTp,0.0
5091,ID_Z6Dr8q,0.0
5097,ID_ZAXUdu,0.0
5098,ID_ZAxMAJ,0.0
5102,ID_ZJxZV6,0.0
5104,ID_ZKxGS8,0.0
5110,ID_ZdY62m,0.0
5111,ID_ZiWpYB,0.0
5112,ID_ZniLnf,0.0
5113,ID_ZpXoac,0.0
5116,ID_Zr92wA,0.0
5120,ID_ZsfKGj,0.0
5121,ID_ZvFhvy,0.0
5123,ID_ZyCxS7,0.0
5124,ID_a3p7zM,0.0
5126,ID_a6juih,0.0
5127,ID_a7LoyZ,0.0
5130,ID_aDcwZu,0.0
5132,ID_aEJBjY,0.0
5135,ID_aKJx4x,0.0
5149,ID_aaQZ2G,0.0
5151,ID_ab4M45,0.0
5155,ID_aihSYt,0.0
5159,ID_ak9AvD,0.0
5168,ID_atDGjg,0.0
5169,ID_auVfzp,0.0
5170,ID_autC4G,0.0
5173,ID_axAQxv,0.0
5175,ID_b8ECK3,0.0
5179,ID_bEHmhY,0.0
5185,ID_bNZNGT,0.0
5188,ID_bQLYE3,0.0
5189,ID_bS8Z9Y,0.0
5197,ID_bdV6EE,0.0
5198,ID_beypaa,0.0
5201,ID_bfe6Dr,0.0
5207,ID_bpLcSj,0.0
5208,ID_brGz6u,0.0
5210,ID_bsJiJs,0.0
5211,ID_buP8Cb,0.0
5213,ID_bvyJxd,0.0
5220,ID_c2iJYC,0.0
5228,ID_cBcKQP,0.0
5231,ID_cGcZEp,0.0
5232,ID_cHrvit,0.0
5233,ID_cJPod9,0.0
5234,ID_cMKuhS,0.0
5236,ID_cPz3Fj,0.0
5237,ID_cR6AKY,0.0
5244,ID_cYndfk,0.0
5248,ID_cfvDYG,0.0
5253,ID_cnDykE,0.0
5254,ID_cqqTNt,0.0
5258,ID_ctUnHr,0.0
5259,ID_cu5DAt,0.0
5265,ID_d7gTNN,0.0
5269,ID_dB89Bb,0.0
5270,ID_dGiqW8,0.0
5286,ID_djBfqe,0.0
5289,ID_dnS3c7,0.0
5300,ID_e3aFhr,0.0
5301,ID_e3cmvX,0.0
5302,ID_e4igvE,0.0
5304,ID_e5FazT,0.0
5308,ID_eET3qP,0.0
5309,ID_eFvp9o,0.0
5324,ID_eX76Pj,0.0
5326,ID_eYicxq,0.0
5329,ID_edW2wE,0.0
5330,ID_eeqdji,0.0
5332,ID_ej9TAi,0.0
5335,ID_eounTA,0.0
5337,ID_esiuST,0.0
5343,ID_exWAEL,0.0
5348,ID_fAk7xw,0.0
5350,ID_fCmp2z,0.0
5351,ID_fDhftW,0.0
5354,ID_fFywwp,0.0
5359,ID_fLTRDk,0.0
5360,ID_fLgQtJ,0.0
5368,ID_fVJt22,0.0
5370,ID_fXhDDz,0.0
5373,ID_fZ48uD,0.0
5377,ID_fkMwhq,0.0
5381,ID_fqdJp3,0.0
5388,ID_g4LWUR,0.0
5389,ID_g4PwTC,0.0
5394,ID_gD3Taa,0.0
5395,ID_gEXnED,0.0
5398,ID_gGW6J9,0.0
5400,ID_gJtLpW,0.0
5404,ID_gPo8b5,0.0
5406,ID_gSrXuo,0.0
